acc,prec,recall,loss,val_acc,val_prec,val_recall,val_loss
0.8222049474716187,0.8176000118255615,0.8162939548492432,0.3929905593395233,0.7639751434326172,0.7051792740821838,0.9888268113136292,1.757545828819275
0.9534161686897278,0.9549839496612549,0.9488818049430847,0.12978793680667877,0.8602484464645386,0.8383838534355164,0.9273743033409119,1.277554988861084
0.9914596080780029,0.9904305934906006,0.9920127987861633,0.037484265863895416,0.8478260636329651,0.8095238208770752,0.9497206807136536,1.5583970546722412
0.9984471797943115,1.0,0.9968051314353943,0.009077163413167,0.8726708292961121,0.8876404762268066,0.8826815485954285,0.8099029660224915
0.9922360181808472,0.9935897588729858,0.9904153347015381,0.026784300804138184,0.8757764101028442,0.8882681727409363,0.8882681727409363,1.017890214920044
0.9425466060638428,0.9394904375076294,0.9424920082092285,0.15718244016170502,0.6024844646453857,0.9473684430122375,0.3016759753227234,2.2826688289642334
0.9704968929290771,0.9726688265800476,0.9664536714553833,0.09423904120922089,0.6801242232322693,0.8653846383094788,0.5027933120727539,2.766138792037964
0.9875776171684265,0.9856687784194946,0.9888178706169128,0.052865590900182724,0.7732919454574585,0.9274193644523621,0.6424580812454224,2.0217552185058594
0.9930124282836914,0.9889065027236938,0.9968051314353943,0.024987295269966125,0.804347813129425,0.8766233921051025,0.7541899681091309,1.7512885332107544
0.97826087474823,0.9807074069976807,0.97444087266922,0.06688740849494934,0.739130437374115,0.8231292366981506,0.6759776473045349,5.453382968902588
0.9937888383865356,0.9936102032661438,0.9936102032661438,0.015623546205461025,0.5807453393936157,0.9399999976158142,0.2625698447227478,5.726930141448975
0.9968944191932678,0.9952229261398315,0.9984025359153748,0.011540587060153484,0.7919254899024963,0.8733333349227905,0.7318435907363892,2.257136106491089
0.9968944191932678,0.9983974099159241,0.995207667350769,0.008737241849303246,0.804347813129425,0.8295454382896423,0.8156424760818481,2.777163028717041
0.9992235898971558,0.9984050989151001,1.0,0.006412203889340162,0.7919254899024963,0.9117646813392639,0.6927374005317688,2.256577968597412
0.9798136353492737,0.9807692170143127,0.9776358008384705,0.060080386698246,0.7732919454574585,0.8897058963775635,0.6759776473045349,8.066717147827148
0.9875776171684265,0.9841269850730896,0.9904153347015381,0.040190134197473526,0.47204968333244324,1.0,0.05027933046221733,59.70274353027344
0.989130437374115,0.987261176109314,0.9904153347015381,0.02463638223707676,0.5248447060585022,0.824999988079071,0.18435753881931305,92.93263244628906
0.9984471797943115,0.9984025359153748,0.9984025359153748,0.009913408197462559,0.49378880858421326,0.8636363744735718,0.10614524781703949,76.03250885009766
