acc,prec,recall,loss,val_acc,val_prec,val_recall,val_loss
0.6236025094985962,0.6150289177894592,0.6608695387840271,0.7518673539161682,0.7850000262260437,0.8064516186714172,0.75,0.4609580636024475
0.7701863646507263,0.7649208307266235,0.7801242470741272,0.48954254388809204,0.824999988079071,0.8823529481887817,0.75,0.3928753733634949
0.8211179971694946,0.8235294222831726,0.8173912763595581,0.4212128221988678,0.8500000238418579,0.8888888955116272,0.800000011920929,0.35508114099502563
0.8298136591911316,0.8273736238479614,0.8335403800010681,0.38990479707717896,0.8600000143051147,0.8999999761581421,0.8100000023841858,0.336897611618042
0.8403726816177368,0.8407959938049316,0.8397515416145325,0.37138327956199646,0.8600000143051147,0.8999999761581421,0.8100000023841858,0.3315865397453308
0.856521725654602,0.8560793995857239,0.8571428656578064,0.3308849632740021,0.8550000190734863,0.9080459475517273,0.7900000214576721,0.3377463221549988
0.8770186305046082,0.8808029890060425,0.8720496892929077,0.3067954182624817,0.8550000190734863,0.8817204236984253,0.8199999928474426,0.3172376751899719
0.8813664317131042,0.8790123462677002,0.8844720721244812,0.3000701665878296,0.8600000143051147,0.9090909361839294,0.800000011920929,0.31691038608551025
0.8857142925262451,0.8876404762268066,0.8832297921180725,0.29008474946022034,0.8550000190734863,0.898876428604126,0.800000011920929,0.31284299492836
0.8801242113113403,0.8787128925323486,0.8819875717163086,0.29068827629089355,0.8600000143051147,0.9137930870056152,0.7950000166893005,0.3144276738166809
0.8857142925262451,0.8847583532333374,0.886956512928009,0.27764973044395447,0.8650000095367432,0.9101123809814453,0.8100000023841858,0.3051402270793915
0.8838509321212769,0.8843283653259277,0.8832297921180725,0.2917228043079376,0.8600000143051147,0.9137930870056152,0.7950000166893005,0.31070807576179504
0.8919254541397095,0.8988621830940247,0.8832297921180725,0.2642647922039032,0.862500011920929,0.9050279259681702,0.8100000023841858,0.2987261712551117
0.8919254541397095,0.8880688548088074,0.8968943953514099,0.27402761578559875,0.862500011920929,0.90055251121521,0.8149999976158142,0.29476606845855713
0.8937888145446777,0.8923267126083374,0.895652174949646,0.2638743817806244,0.8650000095367432,0.9147727489471436,0.8050000071525574,0.2986709475517273
0.8888198733329773,0.8854680061340332,0.8931676745414734,0.2641780376434326,0.8575000166893005,0.9333333373069763,0.7699999809265137,0.3264290988445282
0.895652174949646,0.8966376185417175,0.8944099545478821,0.2700370252132416,0.862500011920929,0.9190751314163208,0.7950000166893005,0.29611366987228394
0.8937888145446777,0.8962500095367432,0.8906832337379456,0.26130211353302,0.8675000071525574,0.9248554706573486,0.800000011920929,0.29562681913375854
0.903105616569519,0.9081761240959167,0.8968943953514099,0.2517646253108978,0.875,0.9120879173278809,0.8299999833106995,0.2861974239349365
0.8844720721244812,0.8844720721244812,0.8844720721244812,0.2549176812171936,0.8774999976158142,0.8994709253311157,0.8500000238418579,0.2795317769050598
0.8944099545478821,0.9003782868385315,0.886956512928009,0.25333014130592346,0.8675000071525574,0.9200000166893005,0.8050000071525574,0.2892058193683624
0.8919254541397095,0.8919254541397095,0.8919254541397095,0.2614729106426239,0.8650000095367432,0.901098906993866,0.8199999928474426,0.28379765152931213
0.9018633365631104,0.8998764157295227,0.904347836971283,0.24645160138607025,0.8725000023841858,0.9306358098983765,0.8050000071525574,0.29216107726097107
0.8962733149528503,0.896766185760498,0.895652174949646,0.26412853598594666,0.8799999952316284,0.8958333134651184,0.8600000143051147,0.28068211674690247
0.8993788957595825,0.8954489827156067,0.904347836971283,0.25149279832839966,0.8774999976158142,0.9217877388000488,0.824999988079071,0.2862471640110016
0.8944099545478821,0.8944099545478821,0.8944099545478821,0.24822546541690826,0.875,0.9120879173278809,0.8299999833106995,0.2820662558078766
0.8975155353546143,0.8931204080581665,0.903105616569519,0.2457747608423233,0.8799999952316284,0.9269663095474243,0.824999988079071,0.2864198684692383
0.9142857193946838,0.9184441566467285,0.9093167781829834,0.23336005210876465,0.8774999976158142,0.9217877388000488,0.824999988079071,0.28707560896873474
0.8999999761581421,0.9035087823867798,0.895652174949646,0.2397289276123047,0.8700000047683716,0.9204545617103577,0.8100000023841858,0.29310792684555054
0.9049689173698425,0.9064837694168091,0.903105616569519,0.2334757298231125,0.8799999952316284,0.9042553305625916,0.8500000238418579,0.28107285499572754
0.903105616569519,0.9011124968528748,0.9055900573730469,0.23628771305084229,0.8824999928474426,0.9047619104385376,0.8550000190734863,0.2803112268447876
0.8906832337379456,0.8906832337379456,0.8906832337379456,0.24880090355873108,0.8799999952316284,0.9222221970558167,0.8299999833106995,0.2871612310409546
0.9062111973762512,0.9097744226455688,0.9018633365631104,0.23049287497997284,0.8849999904632568,0.91847825050354,0.8450000286102295,0.2824398875236511
0.9049689173698425,0.8975609540939331,0.9142857193946838,0.24659720063209534,0.8725000023841858,0.916201114654541,0.8199999928474426,0.2888389825820923
0.8968943953514099,0.8920245170593262,0.903105616569519,0.2483498752117157,0.8774999976158142,0.9171270728111267,0.8299999833106995,0.2819627523422241
0.9124223589897156,0.9108911156654358,0.9142857193946838,0.23079301416873932,0.8725000023841858,0.9116021990776062,0.824999988079071,0.2825714945793152
0.9006211161613464,0.9006211161613464,0.9006211161613464,0.2303435504436493,0.8824999928474426,0.9090909361839294,0.8500000238418579,0.2778220474720001
0.9024844765663147,0.8970588445663452,0.9093167781829834,0.2424093633890152,0.875,0.9166666865348816,0.824999988079071,0.28698551654815674
0.9149068593978882,0.9206548929214478,0.9080745577812195,0.2246641367673874,0.8799999952316284,0.9175823926925659,0.8349999785423279,0.2867480516433716
0.9037266969680786,0.9134860038757324,0.8919254541397095,0.23212964832782745,0.8774999976158142,0.9125683307647705,0.8349999785423279,0.28935572504997253
0.909937858581543,0.9094292521476746,0.9105589985847473,0.23715223371982574,0.8774999976158142,0.9171270728111267,0.8299999833106995,0.2914012670516968
0.9080745577812195,0.9080745577812195,0.9080745577812195,0.2279997020959854,0.8799999952316284,0.9086021780967712,0.8450000286102295,0.27986758947372437
0.9074534177780151,0.904938280582428,0.9105589985847473,0.22730980813503265,0.875,0.8989361524581909,0.8450000286102295,0.28418102860450745
0.9037266969680786,0.9032257795333862,0.904347836971283,0.24313604831695557,0.8799999952316284,0.9086021780967712,0.8450000286102295,0.28445276618003845
0.9037266969680786,0.9082914590835571,0.8981366753578186,0.23397578299045563,0.875,0.9213483333587646,0.8199999928474426,0.2966213524341583
0.9062111973762512,0.8997554779052734,0.9142857193946838,0.23144900798797607,0.8774999976158142,0.9171270728111267,0.8299999833106995,0.29263928532600403
0.908695638179779,0.9041768908500671,0.9142857193946838,0.22829969227313995,0.875,0.9120879173278809,0.8299999833106995,0.2893628180027008
0.9024844765663147,0.9019851088523865,0.903105616569519,0.24203379452228546,0.8650000095367432,0.9147727489471436,0.8050000071525574,0.3008478879928589
0.8987577557563782,0.9002493619918823,0.8968943953514099,0.24301978945732117,0.875,0.9120879173278809,0.8299999833106995,0.2876039147377014
0.9068322777748108,0.9109159111976624,0.9018633365631104,0.2254481315612793,0.8700000047683716,0.9111111164093018,0.8199999928474426,0.29147574305534363
0.9068322777748108,0.9171974658966064,0.8944099545478821,0.22906190156936646,0.8650000095367432,0.9101123809814453,0.8100000023841858,0.29516467452049255
0.9006211161613464,0.9026217460632324,0.8981366753578186,0.24806325137615204,0.8799999952316284,0.9042553305625916,0.8500000238418579,0.28204765915870667
0.9105589985847473,0.9146800637245178,0.9055900573730469,0.2345942109823227,0.8725000023841858,0.9116021990776062,0.824999988079071,0.2885836362838745
0.9130434989929199,0.9151061177253723,0.9105589985847473,0.2258264571428299,0.8725000023841858,0.9116021990776062,0.824999988079071,0.2883390784263611
0.9130434989929199,0.9120198488235474,0.9142857193946838,0.2149028480052948,0.875,0.907608687877655,0.8349999785423279,0.2860693037509918
0.9155279397964478,0.9228824377059937,0.9068322777748108,0.22380562126636505,0.8700000047683716,0.9111111164093018,0.8199999928474426,0.29203733801841736
0.9062111973762512,0.9097744226455688,0.9018633365631104,0.23144547641277313,0.875,0.890625,0.8550000190734863,0.2872381806373596
0.9074534177780151,0.9100000262260437,0.904347836971283,0.22093334794044495,0.8725000023841858,0.8983957171440125,0.8399999737739563,0.2890813648700714
0.909937858581543,0.9104477763175964,0.9093167781829834,0.20875416696071625,0.8700000047683716,0.906593382358551,0.824999988079071,0.29606491327285767
0.9055900573730469,0.9106917977333069,0.8993788957595825,0.25310641527175903,0.8774999976158142,0.8911917209625244,0.8600000143051147,0.290922611951828
0.8975155353546143,0.896039605140686,0.8993788957595825,0.24079963564872742,0.8675000071525574,0.9016393423080444,0.824999988079071,0.2914176285266876
0.9012422561645508,0.8977832794189453,0.9055900573730469,0.2428586333990097,0.8650000095367432,0.9101123809814453,0.8100000023841858,0.302717924118042
0.9068322777748108,0.9098873734474182,0.903105616569519,0.22274352610111237,0.8725000023841858,0.9071038365364075,0.8299999833106995,0.2903292179107666
0.8987577557563782,0.9083969593048096,0.886956512928009,0.23038114607334137,0.875,0.9032257795333862,0.8399999737739563,0.2909855544567108
0.9155279397964478,0.9124537706375122,0.9192546606063843,0.22416187822818756,0.8824999928474426,0.9005235433578491,0.8600000143051147,0.28493210673332214
0.9074534177780151,0.906947910785675,0.9080745577812195,0.23560912907123566,0.8700000047683716,0.915730357170105,0.8149999976158142,0.301687628030777
0.9024844765663147,0.8999999761581421,0.9055900573730469,0.23276326060295105,0.875,0.9120879173278809,0.8299999833106995,0.2933686673641205
0.9074534177780151,0.9130982160568237,0.9006211161613464,0.2324380874633789,0.8725000023841858,0.916201114654541,0.8199999928474426,0.2967749536037445
0.9180124402046204,0.9190535545349121,0.9167701601982117,0.2222946584224701,0.8650000095367432,0.9195402264595032,0.800000011920929,0.30963239073753357
0.9024844765663147,0.9049999713897705,0.8993788957595825,0.23605568706989288,0.8799999952316284,0.8958333134651184,0.8600000143051147,0.2847135066986084
0.9124223589897156,0.9160401225090027,0.9080745577812195,0.2232210785150528,0.875,0.9166666865348816,0.824999988079071,0.29349520802497864
0.8950310349464417,0.8965087532997131,0.8931676745414734,0.24790434539318085,0.8725000023841858,0.9116021990776062,0.824999988079071,0.2933960258960724
0.903105616569519,0.903105616569519,0.903105616569519,0.23912812769412994,0.8774999976158142,0.9171270728111267,0.8299999833106995,0.2953853905200958
0.9111801385879517,0.9137499928474426,0.9080745577812195,0.21390126645565033,0.875,0.9120879173278809,0.8299999833106995,0.3010936975479126
0.9093167781829834,0.9144654273986816,0.903105616569519,0.23050087690353394,0.8799999952316284,0.9130434989929199,0.8399999737739563,0.28938010334968567
0.9018633365631104,0.9028642773628235,0.9006211161613464,0.2375207245349884,0.8774999976158142,0.8994709253311157,0.8500000238418579,0.2887936532497406
0.908695638179779,0.9122806787490845,0.904347836971283,0.22866106033325195,0.8799999952316284,0.9222221970558167,0.8299999833106995,0.29829710721969604
0.8975155353546143,0.8999999761581421,0.8944099545478821,0.2398630827665329,0.8725000023841858,0.9209039807319641,0.8149999976158142,0.30079972743988037
0.904347836971283,0.904347836971283,0.904347836971283,0.24170221388339996,0.8700000047683716,0.9111111164093018,0.8199999928474426,0.2979775369167328
0.8919254541397095,0.8909541368484497,0.8931676745414734,0.2444952428340912,0.8799999952316284,0.9269663095474243,0.824999988079071,0.3001307249069214
0.9018633365631104,0.9008674025535583,0.903105616569519,0.2462853342294693,0.8799999952316284,0.8999999761581421,0.8550000190734863,0.28538671135902405
0.9074534177780151,0.9130982160568237,0.9006211161613464,0.2368236482143402,0.8774999976158142,0.9171270728111267,0.8299999833106995,0.29472705721855164
0.904347836971283,0.9033457040786743,0.9055900573730469,0.2274654656648636,0.8774999976158142,0.8952879309654236,0.8550000190734863,0.2882593870162964
0.9049689173698425,0.908521294593811,0.9006211161613464,0.23728086054325104,0.8774999976158142,0.908108115196228,0.8399999737739563,0.2905576527118683
0.908695638179779,0.910224437713623,0.9068322777748108,0.2329079955816269,0.8774999976158142,0.8994709253311157,0.8500000238418579,0.28182661533355713
0.9018633365631104,0.8969325423240662,0.9080745577812195,0.2336057722568512,0.8849999904632568,0.9095744490623474,0.8550000190734863,0.28694242238998413
0.9024844765663147,0.9080604314804077,0.895652174949646,0.2306908816099167,0.887499988079071,0.9057591557502747,0.8650000095367432,0.28001993894577026
0.9062111973762512,0.9017199277877808,0.9118012189865112,0.2312001883983612,0.8700000047683716,0.9204545617103577,0.8100000023841858,0.3030177652835846
0.8999999761581421,0.9045225977897644,0.8944099545478821,0.22230280935764313,0.8799999952316284,0.8958333134651184,0.8600000143051147,0.28155097365379333
0.9037266969680786,0.9032257795333862,0.904347836971283,0.23219195008277893,0.8774999976158142,0.8911917209625244,0.8600000143051147,0.27812716364860535
0.8999999761581421,0.9004974961280823,0.8993788957595825,0.23278172314167023,0.8774999976158142,0.8994709253311157,0.8500000238418579,0.2826363146305084
0.9186335206031799,0.9160493612289429,0.9217391014099121,0.21089358627796173,0.8799999952316284,0.9222221970558167,0.8299999833106995,0.2919437885284424
0.909937858581543,0.9074074029922485,0.9130434989929199,0.22518375515937805,0.8824999928474426,0.892307698726654,0.8700000047683716,0.28175124526023865
0.9093167781829834,0.9123904705047607,0.9055900573730469,0.21639643609523773,0.8774999976158142,0.9125683307647705,0.8349999785423279,0.28587034344673157
0.9142857193946838,0.9122373461723328,0.9167701601982117,0.2271101176738739,0.8774999976158142,0.9171270728111267,0.8299999833106995,0.2927108705043793
0.9111801385879517,0.9137499928474426,0.9080745577812195,0.23330284655094147,0.8924999833106995,0.9109947681427002,0.8700000047683716,0.2780325412750244
0.9068322777748108,0.9058240652084351,0.9080745577812195,0.2185554951429367,0.8799999952316284,0.9130434989929199,0.8399999737739563,0.2851848304271698
0.9012422561645508,0.9047619104385376,0.8968943953514099,0.2454768270254135,0.8849999904632568,0.9095744490623474,0.8550000190734863,0.281880646944046
0.9105589985847473,0.9025578498840332,0.9204968810081482,0.22990645468235016,0.8824999928474426,0.9090909361839294,0.8500000238418579,0.28558802604675293
0.9062111973762512,0.9027093648910522,0.9105589985847473,0.22752252221107483,0.8799999952316284,0.9269663095474243,0.824999988079071,0.2991560101509094
0.903105616569519,0.91128009557724,0.8931676745414734,0.2251048982143402,0.8824999928474426,0.9273743033409119,0.8299999833106995,0.30019327998161316
0.9124223589897156,0.9181360006332397,0.9055900573730469,0.22330106794834137,0.8824999928474426,0.9180327653884888,0.8399999737739563,0.29213452339172363
0.903105616569519,0.8991389870643616,0.9080745577812195,0.2220703810453415,0.8799999952316284,0.9222221970558167,0.8299999833106995,0.293021023273468
0.904347836971283,0.9125475287437439,0.8944099545478821,0.23640227317810059,0.8924999833106995,0.9197860956192017,0.8600000143051147,0.28373897075653076
