acc,prec,recall,loss,val_acc,val_prec,val_recall,val_loss
0.6513811945915222,0.6433054208755493,0.6795580387115479,0.6877114176750183,0.8199999928474426,0.7857142686843872,0.8799999952316284,0.4174732267856598
0.7834253907203674,0.7731629610061646,0.8022099733352661,0.4744408130645752,0.8500000238418579,0.8684210777282715,0.824999988079071,0.3556698262691498
0.8204419612884521,0.8236607313156128,0.8154696226119995,0.4084162414073944,0.8600000143051147,0.878947377204895,0.8349999785423279,0.3314114511013031
0.8392265439033508,0.8403547406196594,0.8375690579414368,0.360471248626709,0.862500011920929,0.8835979104042053,0.8349999785423279,0.3174629509449005
0.8370165824890137,0.8373894095420837,0.8364641070365906,0.3676478862762451,0.8700000047683716,0.8854166865348816,0.8500000238418579,0.30619895458221436
0.8751381039619446,0.8801791667938232,0.8685082793235779,0.32254815101623535,0.8650000095367432,0.89673912525177,0.824999988079071,0.3066173493862152
0.8629834055900574,0.876288652420044,0.8453038930892944,0.32441607117652893,0.8675000071525574,0.8848167657852173,0.8450000286102295,0.2966632544994354
0.859668493270874,0.8549618124961853,0.8662983179092407,0.32262226939201355,0.8675000071525574,0.9016393423080444,0.824999988079071,0.2989805340766907
0.8674033284187317,0.8715083599090576,0.8618784546852112,0.30587100982666016,0.8675000071525574,0.893048107624054,0.8349999785423279,0.2923566401004791
0.8823204636573792,0.8922902345657349,0.8696132302284241,0.28741464018821716,0.8675000071525574,0.8808290362358093,0.8500000238418579,0.28683462738990784
0.8784530162811279,0.8767876625061035,0.8806629776954651,0.2943387031555176,0.875,0.9120879173278809,0.8299999833106995,0.2879692316055298
0.8795580267906189,0.8829431533813477,0.8751381039619446,0.2874252498149872,0.8725000023841858,0.9071038365364075,0.8299999833106995,0.2825542688369751
0.8767955899238586,0.876379668712616,0.8773480653762817,0.3000791370868683,0.8675000071525574,0.9060773253440857,0.8199999928474426,0.28661811351776123
0.8817679286003113,0.8792535662651062,0.8850829005241394,0.2726052701473236,0.8675000071525574,0.9060773253440857,0.8199999928474426,0.28378358483314514
0.8889502882957458,0.8902438879013062,0.8872928023338318,0.27153709530830383,0.862500011920929,0.90055251121521,0.8149999976158142,0.28644096851348877
0.890055239200592,0.8922222256660461,0.8872928023338318,0.2735557556152344,0.862500011920929,0.90055251121521,0.8149999976158142,0.28538763523101807
0.8839778900146484,0.8935447335243225,0.8718231916427612,0.27350902557373047,0.8725000023841858,0.9027026891708374,0.8349999785423279,0.28181806206703186
0.8933701515197754,0.892070472240448,0.8950276374816895,0.26448941230773926,0.8675000071525574,0.9016393423080444,0.824999988079071,0.28049859404563904
0.8966850638389587,0.898888885974884,0.8939226269721985,0.25395411252975464,0.8700000047683716,0.9021739363670349,0.8299999833106995,0.27862244844436646
0.8933701515197754,0.8912087678909302,0.8961325883865356,0.25481370091438293,0.8650000095367432,0.9055555462837219,0.8149999976158142,0.2858235836029053
0.8977900743484497,0.9017857313156128,0.8928176760673523,0.2451549768447876,0.8849999904632568,0.9052631855010986,0.8600000143051147,0.27614033222198486
0.9066298604011536,0.9079822897911072,0.9049723744392395,0.2542111873626709,0.8799999952316284,0.9042553305625916,0.8500000238418579,0.27579808235168457
0.8917127251625061,0.8899890184402466,0.8939226269721985,0.2591767907142639,0.8650000095367432,0.9055555462837219,0.8149999976158142,0.28386712074279785
0.8939226269721985,0.8947951197624207,0.8928176760673523,0.25217923521995544,0.8700000047683716,0.9111111164093018,0.8199999928474426,0.2832203209400177
0.8983425498008728,0.8948521614074707,0.9027624130249023,0.2497931271791458,0.8600000143051147,0.9090909361839294,0.800000011920929,0.2850129008293152
0.8944751620292664,0.8966666460037231,0.8917127251625061,0.24453575909137726,0.8899999856948853,0.9020618796348572,0.875,0.27375417947769165
0.8878452777862549,0.8891352415084839,0.8861878514289856,0.2549395263195038,0.8774999976158142,0.903743326663971,0.8450000286102295,0.27629661560058594
0.8983425498008728,0.9018952250480652,0.8939226269721985,0.24842435121536255,0.875,0.907608687877655,0.8349999785423279,0.2828543782234192
0.8983425498008728,0.9036954045295715,0.8917127251625061,0.2506813406944275,0.8725000023841858,0.916201114654541,0.8199999928474426,0.28694579005241394
0.8950276374816895,0.896781325340271,0.8928176760673523,0.24259784817695618,0.8799999952316284,0.9175823926925659,0.8349999785423279,0.28260573744773865
0.9016574621200562,0.9043381810188293,0.8983425498008728,0.2458498775959015,0.8824999928474426,0.9047619104385376,0.8550000190734863,0.2775666415691376
0.8999999761581421,0.9058296084403992,0.8928176760673523,0.25237855315208435,0.8799999952316284,0.9086021780967712,0.8450000286102295,0.2808036804199219
0.9011049866676331,0.9015486836433411,0.90055251121521,0.2404274344444275,0.8700000047683716,0.915730357170105,0.8149999976158142,0.28493908047676086
0.9044198989868164,0.9039735198020935,0.9049723744392395,0.2292744368314743,0.887499988079071,0.9057591557502747,0.8650000095367432,0.2734301686286926
0.8906077146530151,0.8821621537208557,0.9016574621200562,0.2523348331451416,0.8799999952316284,0.9175823926925659,0.8349999785423279,0.2858670651912689
0.899447500705719,0.906636655330658,0.8906077146530151,0.23962797224521637,0.887499988079071,0.9100528955459595,0.8600000143051147,0.2752014100551605
0.8933701515197754,0.8973214030265808,0.8883978128433228,0.2436412125825882,0.8824999928474426,0.9090909361839294,0.8500000238418579,0.2812539339065552
0.9077348113059998,0.9019607901573181,0.9149171113967896,0.2225625216960907,0.8675000071525574,0.910614550113678,0.8149999976158142,0.2951425015926361
0.8972375392913818,0.9016759991645813,0.8917127251625061,0.2443796694278717,0.8799999952316284,0.9042553305625916,0.8500000238418579,0.28115779161453247
0.8944751620292664,0.894911527633667,0.8939226269721985,0.2597159147262573,0.8849999904632568,0.9139785170555115,0.8500000238418579,0.28340187668800354
0.90055251121521,0.9032257795333862,0.8972375392913818,0.2389514297246933,0.8824999928474426,0.9135135412216187,0.8450000286102295,0.2851695120334625
0.9033148884773254,0.901098906993866,0.9060773253440857,0.23888623714447021,0.8849999904632568,0.9139785170555115,0.8500000238418579,0.2835189700126648
0.9082872867584229,0.9047097563743591,0.9127072095870972,0.22642722725868225,0.8849999904632568,0.9139785170555115,0.8500000238418579,0.2824782133102417
0.9022099375724792,0.9108352065086365,0.8917127251625061,0.23373731970787048,0.8899999856948853,0.9105263352394104,0.8650000095367432,0.280387282371521
0.8944751620292664,0.894911527633667,0.8939226269721985,0.23994706571102142,0.8824999928474426,0.9090909361839294,0.8500000238418579,0.2821640074253082
0.9016574621200562,0.9025470614433289,0.90055251121521,0.24068723618984222,0.8799999952316284,0.9130434989929199,0.8399999737739563,0.28100645542144775
0.9066298604011536,0.9061810374259949,0.9071823358535767,0.23953630030155182,0.8725000023841858,0.9116021990776062,0.824999988079071,0.2899884581565857
0.9016574621200562,0.9070548415184021,0.8950276374816895,0.24530644714832306,0.8725000023841858,0.9116021990776062,0.824999988079071,0.28478720784187317
0.90055251121521,0.8987898826599121,0.9027624130249023,0.2401580959558487,0.875,0.907608687877655,0.8349999785423279,0.28055819869041443
0.9038674235343933,0.9092944860458374,0.8972375392913818,0.23774875700473785,0.8774999976158142,0.908108115196228,0.8399999737739563,0.27930617332458496
0.8944751620292664,0.8957871198654175,0.8928176760673523,0.24299763143062592,0.887499988079071,0.9100528955459595,0.8600000143051147,0.27528080344200134
0.9049723744392395,0.9113355875015259,0.8972375392913818,0.24451977014541626,0.8899999856948853,0.9105263352394104,0.8650000095367432,0.27559036016464233
0.8928176760673523,0.8893756866455078,0.8972375392913818,0.24782878160476685,0.875,0.9120879173278809,0.8299999833106995,0.2817749083042145
0.9143646359443665,0.9093886613845825,0.9204419851303101,0.21799473464488983,0.8799999952316284,0.9130434989929199,0.8399999737739563,0.28128236532211304
0.9071823358535767,0.909899890422821,0.9038674235343933,0.22858059406280518,0.8824999928474426,0.9135135412216187,0.8450000286102295,0.2756474018096924
0.91049724817276,0.908690869808197,0.9127072095870972,0.22450178861618042,0.8849999904632568,0.9139785170555115,0.8500000238418579,0.2769131362438202
